,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,noise_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
3059,time_series_strategy,cpd_prob_freq_delta3,"[33, 41, 82, 125]","[36, 82, 125]",0.8,2.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
3060,time_series_strategy,cramersv_frequency1,"[38, 81, 125]","[36, 82, 125]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
3061,time_series_strategy,cramersv_frequency3,"[39, 82, 125]","[36, 82, 125]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
3062,threshold_strategy,gtest_frequency1,"[39, 81, 125]","[36, 82, 125]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
3063,threshold_strategy,gtest_frequency3,"[39, 81, 125]","[36, 82, 125]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,4000,Fixed,True,500,3,12
3064,time_series_strategy,cpd_frequency_delta1,"[31, 39, 86, 128]","[37, 84, 128]",0.8,3.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3065,time_series_strategy,cpd_frequency_delta3,"[32, 40, 87, 128]","[37, 84, 128]",0.8,3.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3066,time_series_strategy,cpd_prob_freq_delta1,"[40, 84, 128]","[37, 84, 128]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3067,time_series_strategy,cpd_prob_freq_delta3,"[34, 42, 84, 128]","[37, 84, 128]",0.8,2.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3068,time_series_strategy,cramersv_frequency1,"[40, 77, 85, 128]","[37, 84, 128]",0.8,3.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3069,time_series_strategy,cramersv_frequency3,"[41, 79, 87, 128]","[37, 84, 128]",0.8,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3070,threshold_strategy,gtest_frequency1,"[40, 84, 128]","[37, 84, 128]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3071,threshold_strategy,gtest_frequency3,"[40, 84, 128]","[37, 84, 128]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,4000,Fixed,True,500,3,12
3072,time_series_strategy,cpd_frequency_delta1,"[9, 34, 77, 116]","[34, 75, 116]",0.8,9.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3073,time_series_strategy,cpd_frequency_delta3,"[11, 36, 78, 98, 108, 116]","[34, 75, 116]",0.57,16.8,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3074,time_series_strategy,cpd_prob_freq_delta1,"[36, 76, 116]","[34, 75, 116]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3075,time_series_strategy,cpd_prob_freq_delta3,"[37, 77, 116]","[34, 75, 116]",1.0,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3076,time_series_strategy,cramersv_frequency1,"[35, 77, 116]","[34, 75, 116]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3077,time_series_strategy,cramersv_frequency3,"[36, 78, 116]","[34, 75, 116]",1.0,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3078,threshold_strategy,gtest_frequency1,"[34, 78, 116]","[34, 75, 116]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3079,threshold_strategy,gtest_frequency3,"[34, 78, 116]","[34, 75, 116]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,4000,Fixed,True,500,3,12
3080,time_series_strategy,cpd_frequency_delta1,"[9, 35, 79, 118]","[35, 77, 118]",0.8,9.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3081,time_series_strategy,cpd_frequency_delta3,"[11, 36, 80, 118]","[35, 77, 118]",0.8,9.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3082,time_series_strategy,cpd_prob_freq_delta1,"[36, 78, 118]","[35, 77, 118]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3083,time_series_strategy,cpd_prob_freq_delta3,"[38, 79, 118]","[35, 77, 118]",1.0,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3084,time_series_strategy,cramersv_frequency1,"[38, 46, 76, 118]","[35, 77, 118]",0.8,5.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3085,time_series_strategy,cramersv_frequency3,"[38, 48, 77, 118]","[35, 77, 118]",0.8,5.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3086,threshold_strategy,gtest_frequency1,"[39, 75, 118]","[35, 77, 118]",1.0,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3087,threshold_strategy,gtest_frequency3,"[39, 75, 118]","[35, 77, 118]",1.0,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,4000,Fixed,True,500,3,12
3088,time_series_strategy,cpd_frequency_delta1,"[9, 36, 81, 121]","[35, 78, 121]",0.8,10.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3089,time_series_strategy,cpd_frequency_delta3,"[37, 82, 121]","[35, 78, 121]",1.0,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3090,time_series_strategy,cpd_prob_freq_delta1,"[38, 79, 121]","[35, 78, 121]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3091,time_series_strategy,cpd_prob_freq_delta3,"[39, 80, 121]","[35, 78, 121]",1.0,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3092,time_series_strategy,cramersv_frequency1,"[38, 62, 80, 121]","[35, 78, 121]",0.8,7.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3093,time_series_strategy,cramersv_frequency3,"[39, 63, 81, 121]","[35, 78, 121]",0.8,7.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3094,threshold_strategy,gtest_frequency1,"[39, 79, 121]","[35, 78, 121]",1.0,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3095,threshold_strategy,gtest_frequency3,"[39, 79, 121]","[35, 78, 121]",1.0,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_5.mxml.gz,Size1/Frequency_5,5,Fixed,4000,Fixed,True,500,3,12
3096,time_series_strategy,cpd_frequency_delta1,"[9, 24, 44, 59, 83, 112]","[33, 72, 112]",0.57,13.6,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3097,time_series_strategy,cpd_frequency_delta3,"[11, 25, 44, 61, 83, 112]","[33, 72, 112]",0.57,12.6,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3098,time_series_strategy,cpd_prob_freq_delta1,"[23, 37, 59, 72, 112]","[33, 72, 112]",0.67,6.75,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3099,time_series_strategy,cpd_prob_freq_delta3,"[23, 38, 60, 73, 112]","[33, 72, 112]",0.67,7.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3100,time_series_strategy,cramersv_frequency1,"[35, 43, 55, 73, 112]","[33, 72, 112]",0.67,7.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3101,time_series_strategy,cramersv_frequency3,"[36, 44, 56, 74, 112]","[33, 72, 112]",0.67,8.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3102,threshold_strategy,gtest_frequency1,"[36, 73, 112]","[33, 72, 112]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3103,threshold_strategy,gtest_frequency3,"[36, 73, 112]","[33, 72, 112]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop.mxml.gz,Size1/Loop,0,Fixed,4000,Fixed,True,500,3,12
3104,time_series_strategy,cpd_frequency_delta1,"[9, 20, 45, 60, 84, 115]","[34, 74, 115]",0.57,14.8,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3105,time_series_strategy,cpd_frequency_delta3,"[11, 26, 46, 61, 85, 115]","[34, 74, 115]",0.57,13.4,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3106,time_series_strategy,cpd_prob_freq_delta1,"[19, 38, 61, 75, 115]","[34, 74, 115]",0.67,8.25,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3107,time_series_strategy,cpd_prob_freq_delta3,"[20, 38, 63, 75, 115]","[34, 74, 115]",0.67,7.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3108,time_series_strategy,cramersv_frequency1,"[9, 17, 25, 33, 41, 49, 57, 65, 73, 81, 89, 97, 106, 115]","[34, 74, 115]",0.27,13.69,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3109,time_series_strategy,cramersv_frequency3,"[11, 19, 27, 35, 43, 51, 59, 67, 75, 83, 91, 99, 107, 115]","[34, 74, 115]",0.27,13.77,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3110,threshold_strategy,gtest_frequency1,[115],"[34, 74, 115]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3111,threshold_strategy,gtest_frequency3,[115],"[34, 74, 115]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_2.mxml.gz,Size1/Loop_2,2,Fixed,4000,Fixed,True,500,3,12
3112,time_series_strategy,cpd_frequency_delta1,"[20, 38, 63, 87, 117]","[34, 75, 117]",0.33,10.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3113,time_series_strategy,cpd_frequency_delta3,"[21, 39, 64, 87, 117]","[34, 75, 117]",0.67,10.25,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3114,time_series_strategy,cpd_prob_freq_delta1,"[20, 38, 63, 76, 117]","[34, 75, 117]",0.67,7.75,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3115,time_series_strategy,cpd_prob_freq_delta3,"[21, 39, 64, 77, 117]","[34, 75, 117]",0.67,7.75,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3116,time_series_strategy,cramersv_frequency1,"[9, 17, 25, 33, 41, 49, 57, 65, 73, 81, 90, 99, 108, 117]","[34, 75, 117]",0.27,14.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3117,time_series_strategy,cramersv_frequency3,"[11, 19, 27, 35, 43, 51, 59, 67, 75, 83, 91, 99, 108, 117]","[34, 75, 117]",0.27,13.62,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3118,threshold_strategy,gtest_frequency1,[117],"[34, 75, 117]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3119,threshold_strategy,gtest_frequency3,[117],"[34, 75, 117]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Loop\output\Loop_5.mxml.gz,Size1/Loop_5,5,Fixed,4000,Fixed,True,500,3,12
3120,time_series_strategy,cpd_frequency_delta1,"[41, 83, 91, 130]","[38, 84, 130]",0.8,3.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3121,time_series_strategy,cpd_frequency_delta3,"[42, 84, 92, 130]","[38, 84, 130]",0.8,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3122,time_series_strategy,cpd_prob_freq_delta1,"[35, 43, 82, 90, 130]","[38, 84, 130]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3123,time_series_strategy,cpd_prob_freq_delta3,"[36, 44, 83, 91, 130]","[38, 84, 130]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3124,time_series_strategy,cramersv_frequency1,"[37, 45, 81, 89, 130]","[38, 84, 130]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3125,time_series_strategy,cramersv_frequency3,"[38, 46, 82, 90, 130]","[38, 84, 130]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3126,threshold_strategy,gtest_frequency1,"[37, 89, 130]","[38, 84, 130]",1.0,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3127,threshold_strategy,gtest_frequency3,"[37, 89, 130]","[38, 84, 130]",1.0,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove.mxml.gz,Size1/ParallelMove,0,Fixed,4000,Fixed,True,500,3,12
3128,time_series_strategy,cpd_frequency_delta1,"[42, 84, 92, 133]","[39, 86, 133]",0.8,3.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3129,time_series_strategy,cpd_frequency_delta3,"[36, 44, 85, 93, 133]","[39, 86, 133]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3130,time_series_strategy,cpd_prob_freq_delta1,"[36, 44, 84, 92, 133]","[39, 86, 133]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3131,time_series_strategy,cpd_prob_freq_delta3,"[37, 45, 85, 93, 133]","[39, 86, 133]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3132,time_series_strategy,cramersv_frequency1,"[41, 88, 133]","[39, 86, 133]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3133,time_series_strategy,cramersv_frequency3,"[42, 82, 90, 133]","[39, 86, 133]",0.8,3.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3134,threshold_strategy,gtest_frequency1,"[40, 89, 133]","[39, 86, 133]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3135,threshold_strategy,gtest_frequency3,"[40, 89, 133]","[39, 86, 133]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_2.mxml.gz,Size1/ParallelMove_2,2,Fixed,4000,Fixed,True,500,3,12
3136,time_series_strategy,cpd_frequency_delta1,"[9, 42, 90, 136]","[40, 88, 136]",0.8,11.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3137,time_series_strategy,cpd_frequency_delta3,"[36, 44, 88, 96, 136]","[40, 88, 136]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3138,time_series_strategy,cpd_prob_freq_delta1,"[37, 45, 86, 94, 136]","[40, 88, 136]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3139,time_series_strategy,cpd_prob_freq_delta3,"[38, 46, 87, 95, 136]","[40, 88, 136]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3140,time_series_strategy,cramersv_frequency1,"[42, 50, 61, 89, 136]","[40, 88, 136]",0.67,8.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3141,time_series_strategy,cramersv_frequency3,"[43, 90, 136]","[40, 88, 136]",1.0,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3142,threshold_strategy,gtest_frequency1,"[42, 89, 136]","[40, 88, 136]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3143,threshold_strategy,gtest_frequency3,"[42, 89, 136]","[40, 88, 136]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelMove\output\ParallelMove_5.mxml.gz,Size1/ParallelMove_5,5,Fixed,4000,Fixed,True,500,3,12
3144,time_series_strategy,cpd_frequency_delta1,"[37, 45, 67, 80, 126]","[37, 81, 126]",0.67,5.75,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelRemoval\output\ParallelRemoval.mxml.gz,Size1/ParallelRemoval,0,Fixed,4000,Fixed,True,500,3,12
3145,time_series_strategy,cpd_frequency_delta3,"[38, 46, 69, 82, 126]","[37, 81, 126]",0.67,5.75,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelRemoval\output\ParallelRemoval.mxml.gz,Size1/ParallelRemoval,0,Fixed,4000,Fixed,True,500,3,12
3146,time_series_strategy,cpd_prob_freq_delta1,"[33, 41, 75, 83, 126]","[37, 81, 126]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelRemoval\output\ParallelRemoval.mxml.gz,Size1/ParallelRemoval,0,Fixed,4000,Fixed,True,500,3,12
3147,time_series_strategy,cpd_prob_freq_delta3,"[35, 43, 75, 83, 126]","[37, 81, 126]",0.67,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ParallelRemoval\output\ParallelRemoval.mxml.gz,Size1/ParallelRemoval,0,Fixed,4000,Fixed,True,500,3,12
