,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,noise_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
0,time_series_strategy,cpd_frequency_delta1,"[21, 44, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
1,time_series_strategy,cpd_frequency_delta3,"[22, 45, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
2,time_series_strategy,cpd_prob_freq_delta1,"[21, 44, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
3,time_series_strategy,cpd_prob_freq_delta3,"[22, 45, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
4,time_series_strategy,cramersv_frequency1,"[21, 44, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
5,time_series_strategy,cramersv_frequency3,"[22, 45, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
6,threshold_strategy,gtest_frequency1,"[22, 43, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
7,threshold_strategy,gtest_frequency3,"[22, 43, 67]","[22, 44, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove.mxml.gz,Size1/ConditionalMove,0,Fixed,1000,Fixed,False,0,3,4
8,time_series_strategy,cpd_frequency_delta1,"[22, 44, 68]","[23, 45, 68]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
9,time_series_strategy,cpd_frequency_delta3,"[23, 46, 68]","[23, 45, 68]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
10,time_series_strategy,cpd_prob_freq_delta1,"[22, 44, 68]","[23, 45, 68]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
11,time_series_strategy,cpd_prob_freq_delta3,"[22, 24, 44, 46, 68]","[23, 45, 68]",0.67,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
12,time_series_strategy,cramersv_frequency1,"[22, 44, 68]","[23, 45, 68]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
13,time_series_strategy,cramersv_frequency3,"[22, 24, 44, 46, 68]","[23, 45, 68]",0.67,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
14,threshold_strategy,gtest_frequency1,"[22, 44, 68]","[23, 45, 68]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
15,threshold_strategy,gtest_frequency3,"[22, 44, 68]","[23, 45, 68]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_2.mxml.gz,Size1/ConditionalMove_2,2,Fixed,1000,Fixed,False,0,3,4
16,time_series_strategy,cpd_frequency_delta1,"[22, 45, 69]","[23, 46, 69]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
17,time_series_strategy,cpd_frequency_delta3,"[23, 46, 69]","[23, 46, 69]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
18,time_series_strategy,cpd_prob_freq_delta1,"[23, 45, 69]","[23, 46, 69]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
19,time_series_strategy,cpd_prob_freq_delta3,"[23, 46, 69]","[23, 46, 69]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
20,time_series_strategy,cramersv_frequency1,"[23, 45, 69]","[23, 46, 69]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
21,time_series_strategy,cramersv_frequency3,"[23, 25, 45, 47, 69]","[23, 46, 69]",0.67,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
22,threshold_strategy,gtest_frequency1,"[25, 26, 27, 32, 33, 35, 36, 37, 38, 40, 42, 43, 69]","[23, 46, 69]",0.29,6.58,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
23,threshold_strategy,gtest_frequency3,"[27, 43, 69]","[23, 46, 69]",0.5,3.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalMove\output\ConditionalMove_5.mxml.gz,Size1/ConditionalMove_5,5,Fixed,1000,Fixed,False,0,3,4
24,time_series_strategy,cpd_frequency_delta1,"[19, 39, 61]","[20, 41, 61]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
25,time_series_strategy,cpd_frequency_delta3,"[20, 40, 61]","[20, 41, 61]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
26,time_series_strategy,cpd_prob_freq_delta1,"[19, 38, 61]","[20, 41, 61]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
27,time_series_strategy,cpd_prob_freq_delta3,"[20, 40, 61]","[20, 41, 61]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
28,time_series_strategy,cramersv_frequency1,"[19, 39, 61]","[20, 41, 61]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
29,time_series_strategy,cramersv_frequency3,"[20, 40, 61]","[20, 41, 61]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
30,threshold_strategy,gtest_frequency1,"[19, 25, 33, 35, 36, 37, 61]","[20, 41, 61]",0.25,4.83,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
31,threshold_strategy,gtest_frequency3,"[19, 25, 61]","[20, 41, 61]",0.5,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval.mxml.gz,Size1/ConditionalRemoval,0,Fixed,1000,Fixed,False,0,3,4
32,time_series_strategy,cpd_frequency_delta1,"[19, 41, 63]","[21, 42, 63]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
33,time_series_strategy,cpd_frequency_delta3,"[21, 26, 35, 42, 63]","[21, 42, 63]",0.67,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
34,time_series_strategy,cpd_prob_freq_delta1,"[20, 39, 63]","[21, 42, 63]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
35,time_series_strategy,cpd_prob_freq_delta3,"[21, 41, 63]","[21, 42, 63]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
36,time_series_strategy,cramersv_frequency1,[63],"[21, 42, 63]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
37,time_series_strategy,cramersv_frequency3,[63],"[21, 42, 63]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
38,threshold_strategy,gtest_frequency1,[63],"[21, 42, 63]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
39,threshold_strategy,gtest_frequency3,[63],"[21, 42, 63]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_2.mxml.gz,Size1/ConditionalRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
40,time_series_strategy,cpd_frequency_delta1,"[20, 41, 64]","[21, 42, 64]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
41,time_series_strategy,cpd_frequency_delta3,"[21, 43, 64]","[21, 42, 64]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
42,time_series_strategy,cpd_prob_freq_delta1,"[20, 40, 64]","[21, 42, 64]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
43,time_series_strategy,cpd_prob_freq_delta3,"[21, 41, 64]","[21, 42, 64]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
44,time_series_strategy,cramersv_frequency1,[64],"[21, 42, 64]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
45,time_series_strategy,cramersv_frequency3,[64],"[21, 42, 64]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
46,threshold_strategy,gtest_frequency1,[64],"[21, 42, 64]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
47,threshold_strategy,gtest_frequency3,[64],"[21, 42, 64]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalRemoval\output\ConditionalRemoval_5.mxml.gz,Size1/ConditionalRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
48,time_series_strategy,cpd_frequency_delta1,"[20, 42, 64]","[21, 43, 64]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
49,time_series_strategy,cpd_frequency_delta3,"[21, 43, 64]","[21, 43, 64]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
50,time_series_strategy,cpd_prob_freq_delta1,"[20, 42, 64]","[21, 43, 64]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
51,time_series_strategy,cpd_prob_freq_delta3,"[21, 43, 64]","[21, 43, 64]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
52,time_series_strategy,cramersv_frequency1,"[20, 42, 64]","[21, 43, 64]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
53,time_series_strategy,cramersv_frequency3,"[21, 43, 64]","[21, 43, 64]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
54,threshold_strategy,gtest_frequency1,"[20, 42, 64]","[21, 43, 64]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
55,threshold_strategy,gtest_frequency3,"[20, 42, 64]","[21, 43, 64]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence.mxml.gz,Size1/ConditionalToSequence,0,Fixed,1000,Fixed,False,0,3,4
56,time_series_strategy,cpd_frequency_delta1,"[20, 43, 66]","[21, 44, 66]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
57,time_series_strategy,cpd_frequency_delta3,"[22, 44, 66]","[21, 44, 66]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
58,time_series_strategy,cpd_prob_freq_delta1,"[20, 43, 66]","[21, 44, 66]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
59,time_series_strategy,cpd_prob_freq_delta3,"[21, 44, 66]","[21, 44, 66]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
60,time_series_strategy,cramersv_frequency1,"[22, 41, 66]","[21, 44, 66]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
61,time_series_strategy,cramersv_frequency3,"[22, 30, 42, 66]","[21, 44, 66]",0.8,4.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
62,threshold_strategy,gtest_frequency1,"[27, 28, 29, 30, 32, 33, 66]","[21, 44, 66]",0.0,8.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
63,threshold_strategy,gtest_frequency3,[66],"[21, 44, 66]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_2.mxml.gz,Size1/ConditionalToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
64,time_series_strategy,cpd_frequency_delta1,"[21, 44, 67]","[22, 45, 67]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
65,time_series_strategy,cpd_frequency_delta3,"[22, 46, 67]","[22, 45, 67]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
66,time_series_strategy,cpd_prob_freq_delta1,"[21, 44, 67]","[22, 45, 67]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
67,time_series_strategy,cpd_prob_freq_delta3,"[22, 45, 67]","[22, 45, 67]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
68,time_series_strategy,cramersv_frequency1,"[24, 43, 67]","[22, 45, 67]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
69,time_series_strategy,cramersv_frequency3,"[24, 43, 45, 67]","[22, 45, 67]",0.8,1.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
70,threshold_strategy,gtest_frequency1,"[24, 25, 40, 41, 67]","[22, 45, 67]",0.33,3.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
71,threshold_strategy,gtest_frequency3,[67],"[22, 45, 67]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\ConditionalToSequence\output\ConditionalToSequence_5.mxml.gz,Size1/ConditionalToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
72,time_series_strategy,cpd_frequency_delta1,"[19, 40, 61]","[20, 41, 61]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
73,time_series_strategy,cpd_frequency_delta3,"[20, 41, 61]","[20, 41, 61]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
74,time_series_strategy,cpd_prob_freq_delta1,"[20, 40, 61]","[20, 41, 61]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
75,time_series_strategy,cpd_prob_freq_delta3,"[20, 41, 61]","[20, 41, 61]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
76,time_series_strategy,cramersv_frequency1,"[19, 40, 61]","[20, 41, 61]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
77,time_series_strategy,cramersv_frequency3,"[20, 41, 61]","[20, 41, 61]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
78,threshold_strategy,gtest_frequency1,"[20, 40, 61]","[20, 41, 61]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
79,threshold_strategy,gtest_frequency3,"[20, 40, 61]","[20, 41, 61]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency.mxml.gz,Size1/Frequency,0,Fixed,1000,Fixed,False,0,3,4
80,time_series_strategy,cpd_frequency_delta1,"[20, 42, 62]","[21, 42, 62]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
81,time_series_strategy,cpd_frequency_delta3,"[20, 42, 62]","[21, 42, 62]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
82,time_series_strategy,cpd_prob_freq_delta1,"[20, 41, 62]","[21, 42, 62]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
83,time_series_strategy,cpd_prob_freq_delta3,"[20, 42, 62]","[21, 42, 62]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
84,time_series_strategy,cramersv_frequency1,[62],"[21, 42, 62]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
85,time_series_strategy,cramersv_frequency3,"[21, 41, 62]","[21, 42, 62]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
86,threshold_strategy,gtest_frequency1,"[21, 22, 62]","[21, 42, 62]",0.5,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
87,threshold_strategy,gtest_frequency3,[62],"[21, 42, 62]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size1\Atomic\Frequency\output\Frequency_2.mxml.gz,Size1/Frequency_2,2,Fixed,1000,Fixed,False,0,3,4
